Campaign_Budget,Ad_Click_Rate,Conversion_Rate,Social_Media_Followers,Email_Open_Rate,Customer_Retention_Rate,Platform,Campaign_Type,Target_Audience,Region
87276.46,5.31,8.66,329596.0,10.68,57.97,Google Ads,Content Marketing,Boomers,Africa
36735.34,2.02,3.4,16285.0,76.44,55.88,Twitter,Lead Generation,Gen X,Africa
69017.49,5.46,5.48,111964.0,62.89,82.0,LinkedIn,Brand Awareness,Millennials,Europe
36213.61,2.09,2.87,127727.0,15.08,56.73,Instagram,Content Marketing,Gen Z,North America
56007.32,4.35,8.53,451685.0,48.99,57.8,Google Ads,Sales Promotion,Gen X,Asia
48237.55,4.1,1.34,53726.0,11.81,73.24,Google Ads,Lead Generation,Millennials,North America
31415.69,9.68,5.95,347906.0,11.37,77.83,LinkedIn,Sales Promotion,Boomers,North America
61326.79,4.25,9.74,159575.0,52.53,90.04,Facebook,Sales Promotion,Millennials,South America
21689.02,1.55,9.3,225081.0,14.09,76.34,LinkedIn,Content Marketing,Gen X,Asia
66906.27,1.85,6.48,241656.0,61.47,84.84,LinkedIn,Brand Awareness,Boomers,North America
18883.04,7.85,2.2,25196.0,55.07,52.08,Google Ads,Lead Generation,Gen X,Asia
84953.02,7.6,4.38,151372.0,16.57,57.76,LinkedIn,Content Marketing,Gen Z,Africa
22575.6,8.53,8.5,83632.0,13.45,79.12,Twitter,Content Marketing,Gen X,North America
31655.84,8.92,7.23,227987.0,23.13,92.18,LinkedIn,Sales Promotion,Millennials,Asia
32120.25,7.12,0.9,197565.0,53.81,60.03,Facebook,Lead Generation,Boomers,Europe
65270.81,4.72,5.47,496268.0,77.09,56.91,Twitter,Sales Promotion,Gen X,North America
54440.89,8.65,2.36,268722.0,67.89,58.1,LinkedIn,Sales Promotion,Millennials,Europe
64315.21,1.24,1.74,72500.0,64.29,91.14,Instagram,Sales Promotion,Gen Z,Europe
65895.14,5.98,6.5,147093.0,52.02,53.24,Instagram,Brand Awareness,Gen X,North America
83012.81,9.6,7.02,295734.0,45.69,63.47,Google Ads,Content Marketing,Gen Z,Africa
78392.6,7.39,4.4,159104.0,52.68,96.16,Instagram,Sales Promotion,Millennials,South America
92786.57,1.78,6.77,-21463.0,48.47,94.55,Google Ads,Lead Generation,Gen Z,South America
24963.38,0.59,2.43,446029.0,78.24,90.14,Facebook,Sales Promotion,Gen Z,Asia
60524.55,8.88,5.95,325770.0,12.91,62.93,Google Ads,Content Marketing,Gen Z,Asia
79308.91,6.14,2.54,191021.0,22.74,81.89,Google Ads,Lead Generation,Millennials,Africa
53768.06,1.32,3.04,112275.0,22.58,58.63,LinkedIn,Content Marketing,Boomers,Europe
53570.07,8.7,8.92,276371.0,58.82,84.21,Twitter,Content Marketing,Gen X,Africa
53655.76,1.2,4.03,270539.0,37.8,81.16,Twitter,Content Marketing,Millennials,North America
42886.55,1.93,6.13,135713.0,73.58,78.46,Twitter,Sales Promotion,Gen Z,Asia
42236.12,6.83,6.6,-46933.0,59.78,78.7,Twitter,Lead Generation,Gen Z,South America
61165.75,0.51,8.28,99309.0,46.69,86.97,Google Ads,Content Marketing,Boomers,North America
83518.48,2.08,5.92,91811.0,25.26,61.24,LinkedIn,Sales Promotion,Boomers,Asia
48749.73,5.35,5.55,150462.0,65.65,92.94,LinkedIn,Lead Generation,Gen Z,South America
49034.69,9.26,3.51,333235.0,39.58,78.65,Facebook,Sales Promotion,Millennials,Africa
14348.23,4.59,9.03,131988.0,57.04,85.14,Twitter,Brand Awareness,Gen Z,Asia
46101.41,3.26,5.37,339947.0,29.78,78.3,LinkedIn,Content Marketing,Gen X,Africa
27210.36,9.06,3.55,87577.0,67.34,56.45,LinkedIn,Lead Generation,Millennials,Asia
51688.12,5.81,4.87,287092.0,55.83,61.72,Facebook,Lead Generation,Millennials,South America
47571.49,3.63,6.55,28190.0,43.62,54.47,Google Ads,Sales Promotion,Gen X,North America
43401.21,7.1,2.44,340217.0,32.51,89.67,Twitter,Brand Awareness,Gen X,Africa
35788.02,2.49,9.32,231862.0,11.26,76.21,Google Ads,Sales Promotion,Gen X,Asia
54499.44,7.4,3.53,320694.0,20.28,62.34,LinkedIn,Sales Promotion,Millennials,Asia
39634.71,3.84,0.68,312675.0,26.13,58.4,LinkedIn,Sales Promotion,Gen X,Europe
44863.11,9.72,2.06,413306.0,78.95,52.19,Twitter,Brand Awareness,Boomers,Europe
55290.71,3.86,8.0,228599.0,43.19,80.05,Google Ads,Sales Promotion,Gen X,North America
55046.56,8.53,4.6,274409.0,35.28,78.34,Twitter,Content Marketing,Gen Z,North America
71074.86,9.39,4.34,54864.0,23.5,64.43,Google Ads,Brand Awareness,Boomers,North America
32622.67,4.56,9.14,232468.0,74.88,68.7,Facebook,Lead Generation,Gen Z,South America
45298.63,7.81,6.1,212703.0,40.78,63.26,Instagram,Sales Promotion,Gen Z,Asia
19508.87,0.84,7.56,266708.0,66.0,96.66,Instagram,Content Marketing,Gen X,Asia
39636.45,4.56,2.15,142934.0,68.35,64.07,LinkedIn,Brand Awareness,Millennials,Africa
50452.31,4.36,4.28,283756.0,71.61,86.74,Google Ads,Content Marketing,Gen Z,Africa
71824.01,9.32,9.79,301259.0,25.34,94.59,Facebook,Sales Promotion,Boomers,North America
24137.68,1.98,2.04,197220.0,47.65,78.57,Google Ads,Content Marketing,Gen Z,Europe
67442.57,1.84,3.49,303964.0,24.39,98.67,Instagram,Sales Promotion,Gen X,South America
45336.19,7.72,2.21,251401.0,62.46,98.94,Twitter,Lead Generation,Gen X,Europe
63579.23,9.52,3.52,66898.0,22.73,64.56,Google Ads,Content Marketing,Millennials,South America
75022.2,9.07,4.63,336870.0,52.38,92.82,Instagram,Lead Generation,Gen Z,Asia
40565.5,4.36,3.79,166902.0,67.87,70.51,Facebook,Content Marketing,Millennials,Asia
49402.81,3.73,0.94,156381.0,52.98,97.92,LinkedIn,Brand Awareness,Gen X,Africa
92549.22,8.35,7.53,8182.0,10.05,72.16,Facebook,Brand Awareness,Gen Z,South America
16102.93,3.31,9.29,446057.0,71.29,85.65,Twitter,Lead Generation,Gen Z,Africa
7134.57,4.79,6.98,264116.0,70.61,73.7,Twitter,Sales Promotion,Gen Z,Asia
21858.31,9.91,4.89,93043.0,11.51,96.15,Twitter,Lead Generation,Boomers,Africa
79036.1,5.77,1.81,204991.0,72.03,85.11,Instagram,Lead Generation,Boomers,South America
23403.4,8.91,6.37,244125.0,46.36,95.62,Twitter,Lead Generation,Gen Z,North America
58299.85,0.59,3.23,329202.0,41.63,58.24,Twitter,Sales Promotion,Millennials,North America
71819.1,4.68,6.22,66843.0,25.12,79.91,Google Ads,Sales Promotion,Millennials,Europe
45095.1,1.66,9.93,213266.0,77.45,85.46,Facebook,Content Marketing,Gen Z,North America
55973.64,1.97,2.75,56986.0,27.78,57.16,Facebook,Sales Promotion,Millennials,North America
84218.9,1.05,3.09,100596.0,33.91,88.25,LinkedIn,Content Marketing,Gen X,Europe
39988.06,6.76,2.09,-119373.0,35.62,91.92,LinkedIn,Content Marketing,Boomers,Europe
49098.76,6.84,4.99,277453.0,60.22,68.04,Facebook,Brand Awareness,Gen Z,Asia
39981.93,9.44,5.37,90522.0,62.33,69.97,Twitter,Brand Awareness,Boomers,North America
60340.16,5.79,6.8,51390.0,59.96,52.94,Twitter,Sales Promotion,Gen Z,South America
41446.06,6.57,9.63,102286.0,18.46,79.17,Facebook,Brand Awareness,Millennials,Europe
23546.47,3.29,5.81,295628.0,19.22,52.88,LinkedIn,Lead Generation,Boomers,Africa
40338.43,9.28,9.86,169020.0,55.58,77.98,Instagram,Sales Promotion,Boomers,Europe
31313.35,8.48,2.98,-25596.0,79.36,62.56,Google Ads,Lead Generation,Millennials,North America
60225.38,3.46,5.56,253492.0,45.58,60.12,LinkedIn,Brand Awareness,Millennials,Africa
13381.32,9.4,6.58,309384.0,67.91,87.13,Facebook,Sales Promotion,Gen X,South America
87072.29,5.95,3.67,129373.0,19.88,90.01,Google Ads,Content Marketing,Gen Z,Europe
72329.49,6.83,1.43,178253.0,65.6,76.49,Twitter,Lead Generation,Gen Z,Africa
40916.35,9.28,8.93,90183.0,38.79,56.79,Instagram,Lead Generation,Millennials,Europe
23127.03,3.51,6.39,183757.0,45.48,64.16,Facebook,Lead Generation,Gen Z,North America
68694.03,3.22,1.46,36314.0,49.0,54.97,Twitter,Lead Generation,Millennials,North America
101784.25,8.43,8.49,232645.0,74.91,89.59,Facebook,Content Marketing,Gen X,Africa
34247.01,9.07,7.75,47145.0,72.16,85.03,Twitter,Sales Promotion,Gen Z,South America
74745.78,7.25,4.29,100106.0,36.87,93.59,LinkedIn,Lead Generation,Gen Z,North America
49811.82,6.6,7.72,95273.0,26.8,74.88,Twitter,Lead Generation,Gen Z,Asia
6212.09,2.7,0.77,121110.0,57.22,80.84,Google Ads,Brand Awareness,Gen Z,South America
60980.24,4.81,5.77,271148.0,67.75,61.21,Facebook,Content Marketing,Gen X,Africa
53419.59,1.62,6.57,89030.0,26.11,52.74,Facebook,Content Marketing,Gen X,Europe
57580.78,8.97,5.91,265868.0,35.51,85.45,Twitter,Content Marketing,Gen X,North America
65107.85,6.24,9.76,232941.0,12.26,59.68,Google Ads,Lead Generation,Millennials,Asia
48398.76,6.06,0.84,136728.0,11.14,51.55,Instagram,Brand Awareness,Gen Z,South America
73343.63,9.05,8.51,223725.0,39.35,87.63,Facebook,Brand Awareness,Millennials,Africa
37267.54,3.43,8.51,113296.0,47.44,53.93,Google Ads,Sales Promotion,Boomers,South America
50405.76,5.56,3.32,234256.0,61.17,84.42,LinkedIn,Content Marketing,Millennials,Africa
66008.28,5.78,2.95,189299.0,36.74,69.17,Twitter,Content Marketing,Gen X,North America
15005.11,4.38,3.3,114336.0,59.46,69.03,Facebook,Lead Generation,Millennials,North America
34378.13,4.53,2.66,256038.0,73.32,83.1,Instagram,Sales Promotion,Gen X,Africa
77616.0,3.83,1.93,309247.0,37.02,88.11,Facebook,Lead Generation,Boomers,Africa
40513.17,4.92,3.17,-22068.0,32.47,97.0,LinkedIn,Sales Promotion,Gen X,Asia
48656.04,6.88,8.37,44055.0,29.21,59.82,LinkedIn,Brand Awareness,Gen X,Asia
28100.1,6.04,6.52,225214.0,61.55,66.56,Google Ads,Sales Promotion,Gen X,South America
35486.07,4.27,1.43,221840.0,43.97,59.68,Facebook,Brand Awareness,Boomers,South America
51218.36,0.83,3.92,77347.0,38.05,77.68,Instagram,Lead Generation,Millennials,South America
76883.71,4.0,0.78,327389.0,75.4,63.85,Google Ads,Brand Awareness,Millennials,North America
44782.78,6.61,2.73,184178.0,67.47,95.56,Facebook,Brand Awareness,Millennials,North America
50491.79,5.94,1.74,371727.0,21.72,66.01,Instagram,Brand Awareness,Millennials,South America
30119.0,3.5,7.28,176306.0,55.63,53.7,Twitter,Content Marketing,Gen Z,Asia
64648.03,6.96,4.23,253239.0,45.79,58.5,Facebook,Lead Generation,Millennials,Asia
22165.31,1.22,2.44,172072.0,78.31,69.06,Twitter,Lead Generation,Boomers,Africa
-7464.87,5.31,0.69,182302.0,49.89,66.51,LinkedIn,Sales Promotion,Millennials,Asia
24781.41,8.23,3.08,77474.0,29.25,73.79,Twitter,Sales Promotion,Boomers,Africa
73290.23,3.99,2.22,316581.0,26.42,78.89,Facebook,Brand Awareness,Gen Z,Africa
57775.98,6.06,2.04,17151.0,64.93,87.34,Instagram,Content Marketing,Millennials,South America
74497.09,1.75,9.69,142117.0,42.93,68.95,Instagram,Brand Awareness,Gen Z,Africa
59909.21,5.67,8.8,168630.0,32.12,90.75,Instagram,Brand Awareness,Millennials,Asia
40555.44,9.67,4.3,220896.0,79.21,95.97,Facebook,Brand Awareness,Gen X,Africa
918.0,1.77,8.29,277634.0,77.2,55.66,LinkedIn,Brand Awareness,Millennials,Africa
67707.78,4.99,0.83,105210.0,51.74,57.63,LinkedIn,Sales Promotion,Boomers,North America
52248.36,6.64,8.65,221439.0,66.48,50.85,LinkedIn,Lead Generation,Millennials,Africa
47867.11,5.22,2.56,225835.0,23.82,71.31,Google Ads,Content Marketing,Millennials,Europe
18190.62,9.47,5.38,133725.0,70.25,66.25,LinkedIn,Sales Promotion,Boomers,South America
80983.2,0.92,8.87,229511.0,19.52,85.85,Google Ads,Sales Promotion,Millennials,Asia
58331.1,5.23,5.09,161550.0,12.95,99.48,Twitter,Lead Generation,Millennials,North America
78867.07,7.44,2.04,405737.0,65.34,74.67,Google Ads,Sales Promotion,Gen X,Asia
60985.29,9.09,1.11,436257.0,61.44,97.16,Twitter,Lead Generation,Boomers,Asia
70880.96,3.98,6.06,199231.0,17.74,84.2,LinkedIn,Content Marketing,Gen Z,Africa
26298.25,7.63,5.87,160857.0,29.62,80.33,Instagram,Content Marketing,Gen X,South America
35101.07,1.36,3.07,79541.0,34.85,98.34,Google Ads,Sales Promotion,Gen X,Africa
49177.37,6.57,7.29,197345.0,40.87,97.74,Google Ads,Content Marketing,Millennials,Africa
53334.1,3.05,4.65,260739.0,26.63,91.71,Instagram,Brand Awareness,Gen X,Asia
75119.64,1.51,2.1,155432.0,37.94,52.57,Twitter,Sales Promotion,Boomers,South America
35920.22,2.29,6.68,237871.0,21.74,64.79,LinkedIn,Sales Promotion,Gen Z,Africa
58846.06,3.62,6.0,390195.0,59.23,65.46,LinkedIn,Sales Promotion,Gen Z,Europe
41635.91,0.92,2.54,258666.0,74.26,62.93,LinkedIn,Lead Generation,Boomers,Europe
44889.79,2.63,9.22,164419.0,57.23,78.55,Instagram,Content Marketing,Millennials,Europe
47293.19,7.35,4.74,191863.0,72.73,56.14,Twitter,Brand Awareness,Millennials,Asia
67987.03,3.26,2.99,220696.0,20.92,70.21,Instagram,Brand Awareness,Gen Z,Africa
56492.11,5.12,3.95,256432.0,29.91,65.85,Google Ads,Sales Promotion,Gen Z,Asia
58716.11,9.67,5.76,184768.0,73.13,91.39,Google Ads,Sales Promotion,Gen X,Asia
43487.11,7.29,1.29,203063.0,56.77,50.18,LinkedIn,Content Marketing,Boomers,Africa
50326.98,1.19,7.44,320879.0,26.52,91.09,Facebook,Lead Generation,Boomers,South America
105287.89,4.24,8.72,251660.0,59.36,72.87,Twitter,Lead Generation,Gen Z,South America
55857.63,6.44,9.97,294758.0,71.51,57.96,Facebook,Lead Generation,Millennials,Africa
80675.61,1.03,9.12,331936.0,67.7,92.0,Twitter,Lead Generation,Boomers,Asia
36296.29,5.97,0.51,238817.0,29.74,87.3,LinkedIn,Brand Awareness,Boomers,Africa
11328.46,3.97,7.47,280438.0,65.95,53.43,Google Ads,Lead Generation,Gen Z,South America
16016.47,2.03,8.26,275765.0,26.45,86.87,Twitter,Lead Generation,Millennials,Asia
54521.33,5.94,0.95,211154.0,60.9,67.11,Instagram,Lead Generation,Millennials,Africa
73877.87,1.13,3.77,213288.0,27.97,94.45,LinkedIn,Sales Promotion,Gen X,Africa
21807.8,0.76,0.93,233773.0,47.39,80.82,Instagram,Content Marketing,Gen X,Europe
80658.86,3.68,7.61,61250.0,36.5,64.19,LinkedIn,Brand Awareness,Boomers,South America
53038.12,9.4,5.07,144888.0,32.47,63.21,Google Ads,Sales Promotion,Boomers,South America
41264.38,0.71,9.34,164289.0,59.78,80.72,Instagram,Lead Generation,Gen Z,North America
69386.1,0.79,5.54,234864.0,55.47,98.24,Twitter,Sales Promotion,Boomers,Europe
41925.86,7.11,3.17,-16561.0,66.69,85.67,Google Ads,Brand Awareness,Gen X,Europe
33254.16,1.88,3.3,170705.0,25.69,55.1,Google Ads,Sales Promotion,Gen X,Asia
61963.64,2.72,4.25,81199.0,71.22,79.51,Facebook,Content Marketing,Boomers,North America
40773.87,2.13,7.46,49913.0,71.66,90.25,Google Ads,Sales Promotion,Millennials,Africa
19798.91,9.92,1.05,207988.0,78.99,62.78,LinkedIn,Content Marketing,Boomers,Africa
71801.53,1.03,0.85,238725.0,32.31,73.67,Google Ads,Sales Promotion,Gen Z,South America
65656.27,7.79,4.43,425506.0,64.69,74.85,Facebook,Sales Promotion,Gen Z,Europe
27298.53,7.05,8.92,161064.0,48.12,52.09,Twitter,Brand Awareness,Boomers,Asia
53014.96,0.66,7.27,218181.0,37.75,55.84,Facebook,Content Marketing,Boomers,Asia
60603.74,6.51,8.91,30719.0,19.2,99.3,Google Ads,Brand Awareness,Millennials,North America
32661.13,2.79,4.57,279634.0,18.85,66.11,Instagram,Content Marketing,Millennials,Africa
52945.3,6.62,6.95,342074.0,72.21,59.42,Instagram,Brand Awareness,Gen Z,South America
61578.32,7.03,4.78,56959.0,22.98,72.68,Twitter,Lead Generation,Gen X,South America
53103.65,8.97,9.16,-23283.0,35.0,78.65,Instagram,Brand Awareness,Boomers,Asia
58901.26,9.03,3.79,356136.0,32.49,64.08,Twitter,Brand Awareness,Boomers,Europe
82047.79,1.51,9.77,143855.0,72.26,97.59,Twitter,Lead Generation,Gen X,South America
20820.54,5.6,1.59,181433.0,65.15,74.61,Twitter,Brand Awareness,Millennials,Africa
72028.35,0.76,7.81,267533.0,43.52,95.07,Google Ads,Brand Awareness,Gen Z,North America
47326.79,4.72,4.95,320001.0,10.44,92.5,LinkedIn,Sales Promotion,Gen Z,North America
19751.43,7.3,4.75,175043.0,12.84,51.5,Twitter,Content Marketing,Millennials,North America
85673.64,3.31,7.73,82346.0,78.32,53.25,LinkedIn,Sales Promotion,Gen X,Europe
35678.73,2.02,3.45,511008.0,18.99,62.16,Twitter,Lead Generation,Gen X,Africa
29440.22,4.05,9.69,164723.0,55.83,63.0,Twitter,Content Marketing,Gen Z,North America
67175.56,6.34,9.32,230652.0,65.34,80.49,Facebook,Sales Promotion,Boomers,North America
50716.07,9.32,1.11,169460.0,76.53,53.43,Facebook,Brand Awareness,Boomers,Asia
49833.89,8.14,3.06,207268.0,66.82,83.24,Google Ads,Sales Promotion,Gen Z,Europe
44145.75,6.3,9.61,140794.0,73.39,61.65,Twitter,Brand Awareness,Gen Z,Africa
60601.76,8.91,7.37,268266.0,70.66,55.55,LinkedIn,Sales Promotion,Gen X,Asia
29241.11,2.11,6.56,319846.0,36.0,85.3,Instagram,Lead Generation,Gen X,Asia
60836.57,9.13,6.21,159749.0,40.3,84.08,LinkedIn,Content Marketing,Boomers,North America
65653.84,1.42,1.65,260431.0,47.12,59.51,Facebook,Sales Promotion,Millennials,North America
43178.09,3.44,5.78,117545.0,25.09,92.83,Google Ads,Brand Awareness,Gen Z,North America
55699.36,2.57,4.35,317122.0,14.02,63.35,Instagram,Sales Promotion,Gen Z,Europe
60111.16,7.91,7.77,339724.0,79.73,54.77,Google Ads,Content Marketing,Boomers,Europe
74591.75,9.68,8.02,192698.0,16.49,89.83,Facebook,Sales Promotion,Millennials,North America
50204.52,8.68,9.91,224185.0,19.43,89.92,Facebook,Content Marketing,Boomers,Europe
39409.86,2.85,7.37,224846.0,62.54,75.84,Twitter,Sales Promotion,Gen X,South America
33070.41,1.82,6.47,23786.0,62.89,58.63,LinkedIn,Lead Generation,Boomers,Africa
91289.15,5.59,1.12,159910.0,76.75,78.1,Facebook,Brand Awareness,Boomers,Asia
38894.7,1.98,6.05,217004.0,39.99,63.71,Twitter,Content Marketing,Millennials,South America
19648.15,3.8,2.16,185645.0,56.38,61.05,Twitter,Brand Awareness,Boomers,Africa
78817.66,6.53,9.2,279533.0,10.82,68.24,Instagram,Sales Promotion,Millennials,North America
79323.12,0.65,4.53,381346.0,47.8,86.77,Twitter,Content Marketing,Boomers,North America
41258.08,5.5,4.49,224248.0,13.8,56.17,LinkedIn,Lead Generation,Gen X,Africa
55501.88,7.24,6.43,271569.0,30.13,66.91,LinkedIn,Brand Awareness,Boomers,South America
42075.78,2.07,6.35,238374.0,23.68,83.04,Facebook,Content Marketing,Gen Z,North America
30418.44,3.0,7.6,311801.0,57.52,63.39,Google Ads,Lead Generation,Gen Z,North America
67421.53,4.78,6.5,322855.0,46.68,80.24,Instagram,Lead Generation,Millennials,North America
36378.21,4.16,0.75,250546.0,28.72,70.61,Instagram,Content Marketing,Gen X,Europe
59661.88,6.38,6.49,41586.0,20.37,61.95,Google Ads,Content Marketing,Gen X,Asia
55284.76,4.51,4.26,107843.0,40.81,61.55,Instagram,Content Marketing,Gen X,Europe
45852.67,2.32,9.35,252317.0,22.37,74.85,Instagram,Brand Awareness,Gen Z,Europe
75244.46,9.07,9.96,96027.0,12.95,95.75,Google Ads,Brand Awareness,Gen X,North America
69365.11,2.69,6.7,302237.0,53.14,87.72,LinkedIn,Lead Generation,Millennials,South America
24965.26,9.12,1.41,200789.0,21.92,57.78,LinkedIn,Sales Promotion,Gen X,Europe
25048.25,5.48,6.21,235871.0,57.52,56.18,LinkedIn,Lead Generation,Gen X,Africa
61423.76,3.62,9.6,250083.0,10.55,98.03,Facebook,Content Marketing,Boomers,Europe
45738.67,9.4,2.15,125913.0,67.75,96.19,Twitter,Content Marketing,Boomers,South America
59667.49,6.59,3.79,41122.0,22.77,56.01,LinkedIn,Brand Awareness,Gen X,South America
44645.66,3.04,8.92,281667.0,18.36,91.37,LinkedIn,Brand Awareness,Boomers,Asia
57876.89,2.53,3.05,364966.0,36.01,78.28,Twitter,Content Marketing,Boomers,Asia
20239.25,6.02,0.81,191559.0,21.48,59.91,Google Ads,Brand Awareness,Boomers,Africa
68773.26,3.79,4.67,396580.0,22.3,65.21,LinkedIn,Content Marketing,Millennials,Africa
30927.43,3.22,8.96,124434.0,11.47,97.74,Google Ads,Sales Promotion,Gen X,North America
16234.88,7.93,6.37,209557.0,77.69,72.6,LinkedIn,Sales Promotion,Millennials,Africa
53173.26,5.86,8.22,117442.0,33.35,64.24,Google Ads,Sales Promotion,Millennials,Africa
43122.34,4.4,8.96,36552.0,45.48,80.48,Google Ads,Brand Awareness,Gen Z,Europe
65235.63,5.26,3.86,297047.0,44.78,75.72,Facebook,Content Marketing,Millennials,Europe
23699.98,4.37,3.24,263326.0,76.7,96.45,Facebook,Lead Generation,Boomers,South America
44250.33,2.86,2.03,76207.0,23.72,86.83,Twitter,Sales Promotion,Boomers,Europe
46331.1,6.85,2.39,162404.0,38.91,94.19,LinkedIn,Content Marketing,Boomers,Europe
68444.05,4.16,3.26,76994.0,70.83,97.08,Twitter,Content Marketing,Gen Z,Europe
59583.35,6.18,4.5,280886.0,51.6,92.73,LinkedIn,Content Marketing,Gen Z,South America
95724.28,3.23,9.5,209086.0,65.74,59.65,Twitter,Content Marketing,Gen Z,Africa
62567.54,0.91,1.62,402112.0,28.79,77.09,Facebook,Content Marketing,Boomers,North America
46691.26,5.6,8.64,352600.0,50.11,63.09,Twitter,Brand Awareness,Boomers,Europe
50846.99,3.82,7.64,168553.0,54.88,52.62,LinkedIn,Content Marketing,Gen Z,Asia
68525.12,9.94,1.66,253302.0,36.25,87.81,Google Ads,Sales Promotion,Gen X,Africa
59243.65,6.57,6.13,128105.0,34.72,98.06,Google Ads,Lead Generation,Millennials,North America
31006.75,9.08,4.47,190244.0,10.92,59.69,Twitter,Sales Promotion,Boomers,Europe
29896.08,4.28,1.18,240902.0,56.98,58.61,Google Ads,Brand Awareness,Millennials,South America
71429.28,3.0,2.84,200744.0,35.12,85.52,Twitter,Brand Awareness,Gen X,Europe
25589.58,8.63,2.18,220029.0,37.4,62.79,Facebook,Lead Generation,Boomers,Europe
64556.61,8.32,3.59,184482.0,62.76,66.87,Google Ads,Brand Awareness,Millennials,Europe
49960.33,7.45,7.75,183889.0,35.55,99.25,Instagram,Brand Awareness,Boomers,South America
54066.83,9.9,6.68,-43850.0,18.86,70.07,Facebook,Content Marketing,Millennials,Africa
5563.93,8.46,7.65,68488.0,34.97,64.32,Instagram,Brand Awareness,Gen X,Asia
34449.11,8.06,6.3,124021.0,56.92,95.85,Google Ads,Content Marketing,Gen Z,Africa
82077.08,8.64,8.75,131581.0,30.81,88.45,LinkedIn,Content Marketing,Gen Z,South America
56179.41,3.33,7.31,102003.0,44.67,96.15,LinkedIn,Lead Generation,Gen X,Africa
72891.9,5.43,0.73,242478.0,55.59,84.76,Google Ads,Sales Promotion,Gen Z,North America
30649.4,1.3,7.54,148978.0,66.97,58.59,Twitter,Brand Awareness,Gen Z,South America
74026.16,5.16,9.83,241445.0,23.1,91.69,Google Ads,Content Marketing,Gen X,Europe
42764.54,3.74,7.58,216971.0,31.46,60.82,Google Ads,Content Marketing,Millennials,North America
77590.32,7.68,8.61,68469.0,11.07,81.26,Facebook,Content Marketing,Gen Z,Europe
29370.97,2.95,3.88,367679.0,75.72,55.61,LinkedIn,Sales Promotion,Gen X,North America
44923.76,8.29,6.73,141014.0,51.13,99.14,Google Ads,Sales Promotion,Gen X,Africa
